vid000075_frame238.jpg,110.4148,201.35887,-75.548706,110.38603,201.5443,-83.530785,111.01912,201.5248,-83.529976,111.83499,201.4433,-83.53906,108.18313,200.99533,-81.853165,107.25258,200.81285,-81.868416,106.44995,200.52652,-81.877426,113.05813,199.49695,-91.73689,105.084145,195.95915,-84.715965,112.41507,200.1106,-75.05299,110.24078,199.07088,-73.034325,129.84909,189.13684,-79.80235,102.110825,185.41837,-66.71902,146.95578,195.24832,-59.834908,94.28605,186.86328,-31.119503,139.63162,209.12129,-58.714703,94.37635,197.90495,-20.884373,139.34512,212.60367,-69.52408,94.09684,203.73318,-25.621326,137.03043,211.69978,-71.48476,95.729576,204.3159,-31.7287,136.49408,210.16043,-60.02732,97.38717,200.51144,-22.839046,132.13106,172.56459,-7.189874,122.1619,171.11136,7.166717,137.35635,178.65309,69.21131,128.12978,176.75682,82.23561,144.73653,176.05795,153.83076,138.87247,174.67224,167.81805,146.69266,173.88297,163.45483,139.76027,173.50888,177.54291,146.65971,180.9098,164.97826,138.56186,180.58353,178.62923
vid000017_frame102.jpg,196.88472,161.15117,-70.58165,198.61574,161.55157,-72.01523,199.03265,161.70929,-71.994156,199.43675,161.87389,-71.98624,197.80054,161.04689,-72.71367,197.57936,160.76865,-72.72869,197.34866,160.4934,-72.75464,200.20721,161.27731,-66.71088,197.17126,159.36996,-70.4524,196.8784,160.90765,-67.29196,195.89798,160.07965,-68.3815,200.72807,157.86824,-47.22771,190.28868,157.07173,-56.68491,205.33401,159.57156,-29.841572,181.11899,161.34409,-59.061234,208.49965,160.34692,-20.671257,169.3602,167.68849,-64.80587,210.42084,160.8391,-19.162928,165.15077,168.51038,-67.28247,209.62125,160.9085,-21.482288,166.15201,170.55139,-69.57437,208.79987,161.10974,-21.310682,168.22566,170.46664,-65.70999,197.25269,160.78969,5.3635073,191.75053,160.26006,-5.383383,189.87279,172.36044,5.958476,179.36777,166.5441,-12.99024,180.31125,171.32898,25.91654,160.93842,165.32481,-1.5654703,179.05922,169.79285,27.441673,158.9063,164.70032,-0.614498,175.63692,174.22784,17.479752,153.36732,165.74863,-13.255721
vid000023_frame39.jpg,133.99054,196.19917,-132.59349,135.89716,194.76122,-132.29854,136.23509,194.4835,-132.32404,136.5773,194.1704,-132.38654,134.17885,194.20233,-140.46046,133.3328,193.56805,-140.48299,132.48283,192.90604,-140.50084,134.56326,189.58372,-113.001434,129.62375,188.6336,-149.56268,131.87823,194.38356,-122.46075,129.69615,193.44481,-133.24753,133.35745,181.58623,-77.86857,107.25196,185.40793,-144.33447,140.3682,196.40704,-45.090786,88.77974,202.3659,-157.34976,142.15012,218.5296,-56.93143,94.1408,230.46054,-170.98355,144.60013,221.6553,-63.766933,93.6356,236.67685,-192.89597,143.00044,223.21793,-76.25805,97.02062,234.38275,-191.78714,141.84859,222.32693,-62.649364,96.66168,231.21712,-172.05618,94.05808,177.49927,26.52839,82.283455,179.71834,-26.589436,86.81724,184.36116,119.84922,66.3646,192.42755,58.58557,71.034515,181.46652,229.20033,45.361507,199.75656,146.4505,68.16858,180.0058,241.01059,38.483433,204.47939,155.16632,69.50414,188.39795,235.21172,41.071854,208.54219,136.82417
vid000095_frame367.jpg,22.071575,173.54549,-93.074196,22.190138,171.72992,-96.70455,22.906216,171.42542,-96.694496,23.692883,171.0919,-96.72432,20.741135,171.84222,-92.69574,20.411617,171.63725,-92.734276,20.084915,171.40019,-92.751236,26.149738,168.79753,-97.70174,21.119978,169.05794,-79.97022,24.664337,173.72557,-91.88248,22.616215,173.81859,-86.72362,39.22671,168.24355,-88.217705,19.286318,170.24278,-66.03307,46.199837,183.16287,-93.02721,17.373625,184.80917,-59.05098,42.473026,199.40747,-97.25069,15.934101,200.77823,-67.8284,42.374413,202.63138,-106.485405,11.788783,203.9024,-73.0513,39.452797,202.2499,-108.45663,14.250255,203.73103,-78.4639,38.87014,200.91403,-98.732414,16.6726,202.51532,-70.373314,46.866615,177.26274,-8.489657,36.07566,177.05801,8.471645,39.34877,183.84744,-14.242207,26.834597,181.3323,32.784718,42.585526,189.50081,38.226387,38.929718,184.34152,78.17391,44.31125,189.054,44.00674,41.231693,183.73271,83.27921,37.977257,194.4214,44.318768,38.328876,188.27083,85.39369
vid000070_frame14.jpg,77.74158,167.65207,-55.84126,78.38178,165.69908,-54.867615,78.47028,165.43079,-54.878468,78.57127,165.17218,-54.915287,77.5744,165.79366,-60.36925,77.13935,165.56541,-60.37072,76.71957,165.32425,-60.36508,76.50661,163.24211,-42.988632,74.515785,163.6261,-68.03356,76.46317,168.00565,-50.270477,75.51562,167.73804,-57.497673,69.34256,164.86758,-25.646341,60.29933,164.70784,-69.1607,76.10932,172.8801,-10.524363,52.274803,183.06677,-73.71606,78.01483,191.04085,-15.819571,59.22642,196.71272,-69.91394,80.32185,193.5551,-18.074354,61.60607,199.84325,-78.53306,79.65791,193.6786,-24.781656,63.627712,199.36287,-76.67773,78.080894,193.26694,-19.092878,63.160717,198.3726,-69.763535,36.88051,165.62775,14.179809,33.989918,163.73647,-14.190409,21.638094,170.35767,52.642754,19.437595,163.13028,24.506521,8.7508745,174.36208,95.941696,8.771925,164.60223,68.063675,6.663123,173.55318,100.2497,7.736105,163.97476,72.55158,4.3652334,181.32423,93.25039,5.1431584,169.67686,63.361755
vid000053_frame212.jpg,126.78015,198.8422,-95.47281,125.414154,196.13881,-100.82203,125.900826,195.42342,-100.82234,126.50141,194.59285,-100.84297,124.59141,196.62643,-94.42352,124.45748,196.35214,-94.45443,124.33399,196.03706,-94.47617,130.93289,189.66068,-107.531845,127.42346,191.79156,-78.83224,130.68088,198.23605,-95.942345,129.52515,198.61157,-87.6297,151.24707,192.00177,-104.32445,133.14456,185.69476,-51.852222,160.07964,213.7738,-107.22104,133.96179,208.31795,-36.669987,166.35735,233.98645,-111.10425,136.93076,223.89532,-47.646576,165.73206,237.28613,-126.3287,131.96945,224.29282,-51.850918,162.88168,236.5421,-124.07303,134.17357,225.87073,-62.51228,163.22478,235.54568,-111.43808,137.61198,226.2691,-52.339165,178.6893,188.69507,-19.224607,169.87923,185.85474,19.172647,195.92485,199.12106,35.11813,186.8344,195.35959,76.1182,213.95607,202.712,93.54657,201.97263,198.4717,137.86563,217.9864,201.62363,98.48479,205.43721,196.50504,144.53203,211.83939,214.586,83.61293,201.9296,207.40642,137.85583
vid000097_frame235.jpg,145.63567,208.67902,-79.29892,144.59592,207.24887,-85.27173,145.27776,206.6088,-85.26682,145.97725,205.9443,-85.282875,142.86845,207.87967,-79.954636,142.4169,207.65561,-79.98688,141.95193,207.40686,-80.02344,148.15694,200.4853,-96.21114,142.70055,202.76904,-72.61958,148.78839,206.36171,-81.45222,147.22916,207.11723,-74.61678,166.22084,194.74132,-92.05478,140.89056,193.88527,-53.76619,180.95387,213.81363,-96.308914,139.16316,211.91585,-30.602295,184.25615,235.13171,-104.27713,141.56856,228.84714,-38.616863,186.80495,237.82504,-118.686935,136.20918,231.33699,-43.927128,182.47433,237.19467,-118.48852,138.21402,231.79132,-52.823616,181.92957,236.07263,-105.535774,141.94855,231.12988,-42.680386,186.73036,191.46796,-15.006929,174.44478,192.18193,14.92045,196.66559,205.51735,44.30084,184.317,206.7305,71.18607,206.07745,212.51923,106.021515,194.77959,210.96786,136.13464,208.74623,211.7351,111.907814,196.81534,209.92517,142.9427,208.02759,219.59076,100.50405,196.34012,218.76877,135.22408
vid000009_frame329.jpg,7.438064,204.55447,-83.16921,5.1650214,203.9188,-89.81233,5.5070453,203.78171,-89.8121,5.8659587,203.65427,-89.82382,3.7421718,203.4105,-84.24396,3.3534646,202.8902,-84.27397,2.3086476,202.3655,-84.31624,7.933633,199.55235,-102.261566,3.09684,197.9473,-77.70506,9.985369,202.28972,-85.752625,8.947004,201.66495,-78.69324,26.963898,192.66309,-100.72922,5.277474,186.1244,-53.566425,43.092754,202.13414,-89.89387,7.7890267,198.79291,-15.867689,39.524605,217.21996,-76.23862,9.581678,216.56215,-10.323769,39.669415,221.34775,-87.27224,7.0645375,219.8879,-13.479437,35.441185,220.30968,-88.29618,9.109094,220.87224,-22.401756,34.850624,218.37967,-77.04227,11.180396,219.84616,-13.955303,50.333366,179.69618,-17.749613,39.942356,174.96948,17.658054,61.180573,184.36952,68.22334,51.08418,181.64314,99.204796,77.80419,181.87166,153.39534,60.960854,181.63515,190.99466,80.1799,179.64467,162.06221,62.782043,179.72853,200.88206,75.933174,190.81259,152.45436,63.214504,189.95639,197.86041
vid000087_frame182.jpg,85.32645,201.2947,-104.49118,84.826225,199.91086,-110.554695,85.48733,199.51126,-110.552246,86.171104,199.05359,-110.564606,83.05813,199.99982,-105.767456,82.50354,199.69408,-105.80821,81.99984,199.3641,-105.833145,87.500694,194.97203,-115.97458,82.60367,195.37608,-94.77983,87.90831,199.75153,-103.99388,86.250626,200.13803,-97.78654,104.82077,188.53108,-103.46312,80.23517,186.29709,-73.11801,115.884895,207.01505,-102.97706,78.52994,199.0562,-40.109627,122.91519,226.64626,-113.90346,75.32924,221.31825,-46.507717,125.44116,231.10333,-130.40776,72.65686,225.85262,-54.417267,121.57911,230.93738,-131.77545,74.93228,225.45193,-65.031586,120.46628,229.03613,-116.036125,76.31377,224.70074,-50.99787,119.97702,177.36453,-12.058507,107.08868,177.9266,11.986466,121.06616,180.16223,68.557434,114.02528,183.33061,86.45255,130.92407,178.29063,158.80273,121.116486,179.99652,181.07614,133.06123,176.3895,168.21239,122.21333,177.64116,191.62457,131.74521,186.36707,163.11592,123.79278,186.9334,190.22266
vid000009_frame29.jpg,7.7917905,198.15575,-99.36174,6.797562,198.6307,-106.12589,7.350105,198.81917,-106.12219,8.108467,198.89497,-106.13487,4.7363067,197.45827,-100.78097,3.7996564,197.00368,-100.803215,2.7944832,197.01878,-100.82344,9.533182,196.70905,-115.19085,3.7236867,191.95532,-91.627754,10.412966,197.32184,-100.28529,7.8495154,198.1131,-93.41846,28.618826,191.14203,-107.65742,6.15447,180.90472,-65.44814,40.682175,211.77638,-108.5988,9.601618,194.98502,-31.703094,40.391193,232.69098,-119.698425,13.123909,215.3513,-28.786777,40.045788,239.01892,-136.2329,7.439723,217.97688,-32.11637,35.831947,237.83044,-134.79803,10.930778,219.4313,-43.03137,36.582073,235.92377,-120.52594,14.509878,218.98497,-32.96969,48.566235,176.52238,-15.586036,37.63768,171.55438,15.499996,59.167583,181.71333,69.218575,53.218353,179.94254,94.51679,75.26454,182.90593,152.93634,65.818375,180.31363,183.26297,79.45625,181.37189,161.36949,69.468735,180.86444,193.28265,74.22849,191.48703,151.30069,66.24435,189.46117,187.54266
